Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
531115,Synergy Cosmetics (Exim) Ltd.,SYNERGY,Synergy Cosmetics (Exim) Ltd,Delisted,X ,10,INE198D01018, ,Equity,-,-,-,-
531116,Khemsons Global Ltd.,KHEMGLB,Khemsons Global Ltd,Delisted,P ,10,NA          , ,Equity,-,-,-,-
531118,Pacific Cotspin Ltd.,SILSPL,Silverton Spinners Ltd,Delisted,Z ,10,INE034C01017, ,Equity,-,-,-,-
531119,Ceenik Exports (india) Ltd.,CEENIK,Ceenik Exports India Ltd,Active,XT,10,INE418D01010,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531120,Patel Engineering Ltd,PATELENG,Patel Engineering Ltd-$,Active,A ,1,INE244B01030,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
531121,Sierra Optima Ltd,SIEOP,Sierra Optima Ltd,Delisted,B ,10,INE046B01013, ,Equity,-,-,-,-
531122,Gold Star Straw Products Ltd.,GLDSTRW,Gold Star Straw Products Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531123,Stallion Garments Export Ltd.,STALGAR,Stallion Garments Export Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531124,Sahas Cements Ltd.,SAHACEM,Sahas Cements Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531125,Bluegold Maritech (international) L,BLUMARI,Bluegold Maritech International Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531126,KATI PATANG LIFESTYLE LIMITED,KATIPATANG,Kati Patang Lifestyle Ltd,Active,XT,10,INE237C01016,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
531127,MENA MANI INDUSTRIES LIMITED,MENAMANI,Mena Mani Industries Ltd,Active,X ,1,INE148B01033,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531128,Indusmin Foods Ltd.,INDFO,Indusmin Foods Ltd,Delisted,Z ,10,INE485E01017, ,Equity,-,-,-,-
531129,Inani Marbles & Industries Ltd.,INANI,Inani Marbles & Industries Ltd,Active,X ,2,INE635D01027,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
531130,Modi Hoover International Ltd.,MODIHOOV,Modi Hoover International Ltd,Delisted,XT,10,INE259D01018,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531131,Mascon Global Ltd,MASCONGLO,Mascon Global Ltd,Delisted,XT,10,INE896A01013, ,Equity,-,-,-,-
531132,Containerway International Ltd.,CONTAIN,Containerway International Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531133,Asiatic Food (Exports) Ltd.,ASIFE,Asiatic Food Exports Ltd,Delisted,Z ,10,INE764C01019, ,Equity,-,-,-,-
531134,Le Waterina Resorts & Hotels Limited,LEWATERIN,Le Waterina Resorts & Hotels Ltd,Delisted,Z ,1,INE252K01026, ,Equity,-,-,-,-
531135,Pittsburgh Iron and Steels Limited,PITTSIRON,Pittsburgh Iron and Steels Ltd,Delisted,XD,10,INE765E01012, ,Equity,-,-,-,-
531136,Sparkling (India) Finshares Ltd,SPARKSH,Sparkling (India) Finshares Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531137,Gemstone Investments Ltd.,GEMSI,Gemstone Investments Ltd,Active,X ,1,INE503D01027,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531138,Coromandel Granite Co. Ltd.,COGRANI,Coromandel Granite Company Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531139,Ranakpurji Exports & Industries Ltd,ZRNKEXPO,ZRNKEXPO,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531141,Sri Jayalakshmi Spinning Mills ltd.,SRJTC,Sri Jayalakshmi Spinning Mills Ltd,Delisted,X ,10,INE355D01014, ,Equity,-,-,-,-
531142,Chirau Finance Investment and Leasi,CHIRAUF,Chirau Finance Investment & Leasing Company Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531143,Esenes Forgings Ltd.,ESENESF,Esenes Forgings Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531144,El Forge Ltd.,ELFORGE,El Forge Ltd-$,Active,X ,10,INE158F01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
531146,Medicamen Biotech Ltd.,MEDICAMEQ,Medicamen Biotech Ltd-$,Active,B ,10,INE646B01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531147,Alicon Castalloy Limited,ALICON,Alicon Castalloy Ltd,Active,B ,5,INE062D01024,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
531148,Enchante Jewellery Ltd.,ENCHANTE,Enchante Jewellery Ltd,Suspended,XT,10,INE772C01012,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531149,Shree Rang Mark Travels Limited,SRANGMARK,Shree Rang Mark Travels Ltd,Delisted,Z ,5,INE765K01027, ,Equity,-,-,-,-
531150,Asia Corp Securities Ltd.,ASCORPS,Asiacorp Securities Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531151,Lympha Laboratories Ltd..,LYMPHALDM,Lympha Laboratories Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531152,Stiles India Limited,STILESI,Stiles India Ltd,Delisted,P ,10,NA          , ,Equity,-,-,-,-
531153,Diligent Industries Limited,DILIGENT,Diligent Industries Ltd,Active,XT,1,INE650C01036,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
531154,BPL Ltd.,BPLIMTD,BPLIMTD,N,Z ,10,NA          , ,Equity,-,-,-,-
531155,Epsom Properties Limited,EPSOMPRO,Epsom Properties Ltd,Active,X ,10,INE601F01016,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531156,Alfavision Overseas (India) Ltd.,ALFAVIO,Alfavision Overseas India Ltd,Active,X ,1,INE883B01027,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
531157,Organic Coatings Ltd.,ORGCOAT,Organic Coatings Ltd,Active,XT,10,INE412E01011,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
531158,Catvision Limited,CATVISION,Catvision Ltd,Active,X ,10,INE660B01011,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531159,JMP Castings Ltd.,JMPCAST,JMP Castings Ltd,Delisted,P ,10,NA          , ,Equity,-,-,-,-
531160,Saumya Capital Limited,SAUMYACAP,Saumya Capital Ltd,Delisted,Z ,10,INE365L01016,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531161,ABM Knowledgeware Ltd.,ABMKNO,ABM Knowledgeware Ltd,Active,X ,5,INE850B01026,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
531162,Emami Ltd,EMAMILTD,Emami Ltd-$,Active,A ,1,INE548C01032,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care
531163,Kemistar Corporation Limited,KEMISTAR,Kemistar Corporation Ltd,Active,X ,10,INE971L01029,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
531164,Laser Diamonds Ltd.,LADIAMO,Laser Diamonds Ltd,Suspended,P ,10,INE995E01015,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531165,Kalinga Cement ltd.,KALINGA,Kalinga Cement Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531166,MFL Stock Broking Ltd.,MFLSTBR,MFL Stock Broking Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531167,Orient Information Technology Ltd.,ORIENTINFO,Orient Information Technology Ltd,Delisted,B ,10,INE067B01019, ,Equity,-,-,-,-
531168,Associated Ceramics Ltd.,ASSOCER,Associated Ceramics Ltd,Active,X ,10,INE771E01010,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
531169,SKP Securities Ltd.,SKPSEC,SKP Securities Ltd,Active,XT,10,INE709B01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531170,Trezer Oil Agro Tech Ltd.,TREZERO,Trezer Oil Agro Tech Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531171,Devika Proteins Ltd.,DEVIKA,Devika Proteins Ltd,Suspended,XT,10,INE248C01013,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
531172,Pranavaditya Spg Mills Ltd.,PRANAVSP,Pranavaditya Spinning Mills Ltd,Delisted,X ,10,INE569D01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531173,Syschem (India) Ltd.,SYSCHEM,Syschem India Ltd,Active,X ,10,INE121D01036,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531174,SRPL Ltd.,SRPLLTD,SRPL Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531175,BLS Infotech Limited,BLSINFOTE,BLS Infotech Ltd,Suspended,Z ,1,INE606B01022,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
531176,Mefcom Capital Markets Ltd.,MEFCOMCAP,Mefcom Capital Markets Ltd,Active,X ,2,INE186C01023,Other Capital Market related Services,Equity,Financial Services,Financial Services,Capital Markets,Other Capital Market related Services
531178,Hemang Resources Limited,HEMANG,Hemang Resources Ltd,Active,X ,10,INE930A01010,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531179,Arman Financial Services Limited,ARMANFIN,Arman Financial Services Ltd,Active,B ,10,INE109C01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531180,Apple Amusement Industries Ltd.,APAMUSE,Apple Amusement Industries Ltd,Delisted,Z ,10,INE212D01017, ,Equity,-,-,-,-
531181,Alfa Export Technologies (India) Lt,ALFAEXPDM,Alfa Export Technologies (India) Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531183,Mangal Knits Ltd.,MANKNIT,Mangal Knits Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531184,SSK Fiscal Services Ltd.,SSKFISC,SSK Fiscal Services Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531185,Chicago Software Industries Ltd,CHISO,Chicago Software Industries Ltd,Delisted,Z ,10,INE101B01016, ,Equity,-,-,-,-
531186,Swet -Chem Antibiotics Ltd.,SWETCHM,Swet-Chem Antibiotics Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531187,Clarity Financial Services Ltd.,CLAFS,Clarity Financial Services Ltd,Delisted,Z ,10,INE508C01010, ,Equity,-,-,-,-
531188,Gujarat Bulk Packs ltd,GUJBP,Gujarat Bulk Packs Ltd,Delisted,XD,10,INE709C01014, ,Equity,-,-,-,-
531190,Tavernier Resources Limited,TAVERNIER,Tavernier Resources Ltd,Active,XT,10,INE355H01015,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531191,Filtron Engineers Ltd.,FILTRON,Filtron Engineers Ltd,Active,XT,10,INE589N01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531192,Midas Infra Trade Limited,MIDINFRA,Midas Infra Trade Ltd,Delisted,Z ,1,INE290M01022,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531193,Rajhans Foods Ltd.,RAJHANS-B,Rajhans Foods Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531194,Brahmaputra Infraproject Limited,BRAHMAINF,Brahmaputra Infraproject Ltd,Delisted,B ,10,INE968C01016, ,Equity,-,-,-,-
531195,Vedvyas Cement Ltd.,VEDVYAS,Vedvyas Cements Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531196,Gagan Polycot India Ltd.,GAGANPO,Gagan Polycot India Ltd,Delisted,Z ,10,INE297L01011,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531197,Goodearth Financial Services Ltd.,GOEAFIN,Goodearth Financial Services Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531198,Dhanada Corporatin Limited,DHANADACO,Dhanada Corporation Ltd,Suspended,Z ,1,INE041F01015,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
531199,Glance Finance Ltd.,GLANCE,Glance Finance Ltd,Active,X ,10,INE580D01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531200,Maplle Infraprojects Ltd.,MAPLLEINF,Maplle Infraprojects Ltd,Delisted,P ,10,INE809D01010,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
531201,Shilchar Technologies Ltd.,SHILCTECH,Shilchar Technologies Ltd,Active,B ,10,INE024F01011,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
531202,Ambe Hotels And Resorts Ltd.,AMBEHOT,Ambe Hotel & Resorts Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531203,TRADEWELL HOLDINGS LIMITED,TRADEWELL,Tradewell Holdings Ltd,Active,X ,10,INE819G01012,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
531204,Rizvi Exports Ltd.,RIZVIEX,Rizvi Exports Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531205,SPRIGHT AGRO LIMITED,SPRIGHT,Spright Agro Ltd,Active,XT,1,INE179O01031,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531206,Kwality Credit & Leasing Ltd.,KWALITYCL,Kwality Credit & Leasing Ltd,Delisted,Z ,10,INE577C01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531207,Raymed Labs. Ltd.,RAYLA,Raymed Labs Ltd,Suspended,XT,10,INE741C01017,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531208,Primus Chemicals Ltd.,PRIMUSC,Primus Chemicals Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531209,Nucleus Software Exports Ltd,NUCLEUS,Nucleus Software Exports Ltd,Active,B ,10,INE096B01018,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
531210,Colinz Laboratories ltd.,COLINZ,Colinz Laboratories Ltd,Active,XT,10,INE923C01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531211,Wellness Noni Limited,WELLNESS,Wellness Noni Ltd,Delisted,ZP,10,INE571H01017,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531212,Nalin Lease Finance Ltd.,NLFL,Nalin Lease Finance Ltd,Active,X ,10,INE606C01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531213,Manappuram Finance Limited,MANAPPURAM,Manappuram Finance Ltd,Active,A ,2,INE522D01027,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531214,Kanohar Electricals Ltd.,KANELEC,Kanohar Electricals Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531215,RTS Power Corporation Ltd.,RTSPOWR,RTS Power Corporation Ltd,Active,X ,10,INE005C01017,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
531216,Comfort Intech Ltd,COMFINTE,Comfort Intech Ltd-$,Active,X ,1,INE819A01049,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
531217,Western India Shipyard Ltd.,WESTE,Western India Shipyard Ltd,Delisted,Z ,2,INE382C01028, ,Equity,-,-,-,-
531218,Rishab Financial Services Ltd,RISHABFIN,Rishab Financial Services Ltd,Delisted,Z ,10,INE346D01013, ,Equity,-,-,-,-
531219,Shyama Computronics and Services Limited,SHYAMACOMP,Shyama Computronics and Services Ltd,Active,P ,10,INE861E01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531220,Hics Cements Ltd.,HICSCEM,HICS Cements Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531221,Mayur Floorings Ltd.,MAYURFL,Mayur Floorings Ltd,Active,XT,10,INE262W01012,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
531222,Vibrant Investment & Properties Ltd,VIBINVEDM,Vibrant Investment & Properties Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531223,Anjani Synthetics Limited,ANJANI,Anjani Synthetics Ltd-$,Active,X ,10,INE364D01032,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531224,Computech International Ltd.,COMPUTECH,Computech International Ltd,Delisted,B ,5,INE751A01028, ,Equity,-,-,-,-
531225,XTGLOBAL INFOTECH LIMITED,XTGLOBAL,Xtglobal Infotech Ltd,Active,B ,1,INE547B01028,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
531226,Doon Valley Rice Ltd.,DOONVAL,Doon Valley Rice Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531227,Deco-Mica Ltd.,DECOMIC,Deco Mica Ltd,Active,X ,10,INE907E01010,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
531228,Rander Corporation Ltd.,RANDER,Rander Corporation Ltd,Active,X ,10,INE821D01031,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531229,SBI Magnum Bond Fund 1994,ZSBIMAGB,SBI Magnum Bond Fund 1994,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531231,Siddhi Vinayak Dairy & Food Product,SIDVINF,Sidhhi Vinayak Dairy & Food Products Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531232,Jindal Drugs Ltd.,JINDRUG,JINDRUG,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531233,Rasi Electrodes Ltd.,RASIELEC,Rasi Electrodes Ltd,Active,XT,2,INE822D01021,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
531234,SCOOBEE DAY GARMENTS (INDIA) LIMITED,SCOOBEEDAY,Scoobee Day Garments (India) Ltd,Active,X ,10,INE962E01015,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels
531235,Citiport Financial Services Ltd.,CITIPOR,Citi Port Financial Services Ltd,Active,X ,10,INE494D01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531236,Mewar Polytex Ltd.,MEWARPOL,Mewar Polytex Ltd,Delisted,XT,10,INE404E01018, ,Equity,-,-,-,-
531237,Dhruva Capital Services Ltd.,DHRUVCA,Dhruva Capital Services Ltd,Active,XT,10,INE972E01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531238,Betalact Laboratories Ltd.,BETALAB,Betalact Laboratories Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531240,Shamrock Industrial Co. Ltd.,SHAMROIN,Shamrock Industrial Company Ltd,Suspended,XT,10,INE022F01015,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531241,LINC LIMITED,LINC,Linc Ltd-$,Active,B ,5,INE802B01027,Stationary,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Stationary
531243,Gummadi Industries ltd.,GUMINDL,Gummadi Industries Ltd,Delisted,P ,10,NA          , ,Equity,-,-,-,-
531244,Koratla Leasefin India Ltd.,KORATLS,Koratla Leasefin India Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531245,Janzen Castmetals Ltd.,JANZNMT,Janzen Castmetals Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531246,Prima Industries Ltd.,PRIMAIN,Prima Industries Ltd,Active,X ,10,INE723N01012,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
