Sc_code,Sc_name,Sc_group,Sc_type,Open,High,Low,Close,Last Trd Price,Prev close,Previous close Date,no_trades,No of Shares,Turnover,Wt. Avg. Price,2W Avg. Qty,perc_del_qty,date,Total No of Shrs,Free Float No of Shrs,52 W High,52 W Low,FACE_VALUE,Exdate,Purpose,Industry,
506395,COROMANDEL,A ,Q,2390.70,2408.40,2340.00,2353.80,2353.80,2390.55,6/24/2025 00:00:00,982,7173,16969940.00,2365.81,9698,53.02,6/25/2025 00:00:00,294837949,117936064.113847,2649.95,1522.85,1.00,,,Chemicals,
506401,DEEPAKNTR,A ,Q,1898.05,1949.75,1898.05,1943.40,1943.40,1897.60,6/24/2025 00:00:00,863,8696,16788092.00,1930.55,13330,47.22,6/25/2025 00:00:00,136393041,68499858.623184,3168.65,1780.50,2.00,,,Chemicals,
506405,DMCC,B ,Q,261.20,264.55,260.85,263.70,263.70,260.05,6/24/2025 00:00:00,360,3981,1047213.00,263.05,6444,49.01,6/25/2025 00:00:00,24939933,11486510.122011,452.00,241.35,10.00,,,Chemicals,
506414,FERMENTA,XT,Q,305.00,311.10,305.00,311.10,311.10,305.00,6/24/2025 00:00:00,50,19875,6140733.00,308.97,10193,100.00,6/25/2025 00:00:00,29430987,10135031.269242,449.00,163.00,5.00,,,Healthcare,
506480,GOCLCORP,B ,Q,367.65,375.45,367.30,372.35,372.35,364.55,6/24/2025 00:00:00,239,3698,1371759.00,370.95,17649,48.22,6/25/2025 00:00:00,49572740,12949738.151980,517.00,245.25,2.00,,,Chemicals,
506520,JAYCH,X ,Q,8.04,8.10,7.82,7.92,7.92,7.88,6/24/2025 00:00:00,67,16213,129023.00,7.96,16686,72.75,6/25/2025 00:00:00,29326457,15517068.295555,12.00,6.80,10.00,,,Chemicals,
506525,KANORICHEM,B ,Q,93.49,98.49,93.49,96.38,96.38,93.49,6/24/2025 00:00:00,33,1126,108059.00,95.97,1519,89.17,6/25/2025 00:00:00,43693333,10926042.236646,177.50,73.77,5.00,,,Capital Goods,
506528,KELENRG,XT,Q,4220.00,4290.00,4200.00,4205.95,4205.95,4203.65,6/24/2025 00:00:00,110,569,2414931.00,4244.17,1055,100.00,6/25/2025 00:00:00,1000000,431087.000000,5198.00,2486.20,10.00,,,Chemicals,
506530,KEMP,X ,Q,1282.20,1348.50,1282.20,1304.30,1304.30,1348.70,6/23/2025 00:00:00,2,3,3912.00,1304.00,6,100.00,6/25/2025 00:00:00,1080200,260840.214800,1919.30,910.00,10.00,,,Services,
506532,NITTAGELA,X ,Q,829.00,842.00,829.00,833.35,833.35,843.55,6/24/2025 00:00:00,106,2475,2066841.00,835.09,4033,75.72,6/25/2025 00:00:00,9079160,2262463.117880,896.00,640.00,10.00,,,Chemicals,
506543,MPAGI,X ,Q,12.59,12.59,11.97,11.97,11.97,12.59,6/24/2025 00:00:00,4,38,472.00,12.42,80,100.00,6/25/2025 00:00:00,5803914,4754902.975812,23.99,7.58,10.00,,,Chemicals,
506579,OCCL,T ,Q,237.50,243.40,227.95,227.95,227.95,239.90,6/24/2025 00:00:00,257,10886,2498926.00,229.55,9475,100.00,6/25/2025 00:00:00,9990092,4663424.896060,824.00,151.00,10.00,,,Chemicals,
506590,PCBL,A ,Q,394.95,417.00,393.45,413.95,413.95,392.35,6/24/2025 00:00:00,3761,232041,94714764.00,408.18,72443,33.59,6/25/2025 00:00:00,377462604,175261926.438864,584.50,252.05,1.00,,,Chemicals,
506597,AMAL,X ,Q,607.85,630.00,590.00,604.00,604.00,607.85,6/24/2025 00:00:00,384,13568,8299741.00,611.71,14255,63.93,6/25/2025 00:00:00,12362662,3532865.557078,830.15,295.50,10.00,,,Chemicals,
506605,POLYCHEM,X ,Q,2020.85,2230.00,1961.00,2189.50,2189.50,2031.00,6/24/2025 00:00:00,76,250,528190.00,2112.76,110,92.80,6/25/2025 00:00:00,404045,166957.050630,3725.05,1786.00,10.00,,,Chemicals,
506618,PUNJABCHEM,B ,Q,1167.85,1264.40,1167.85,1226.70,1226.70,1169.00,6/24/2025 00:00:00,406,4237,5190539.00,1225.05,1918,66.98,6/25/2025 00:00:00,12262185,3724234.041645,1575.00,669.55,10.00,,,Chemicals,
506640,ZR2,XT,Q,394.75,394.75,380.00,380.00,380.00,394.75,6/24/2025 00:00:00,12,1126,429581.00,381.51,204,100.00,6/25/2025 00:00:00,3568850,697988.545300,540.60,213.70,1.00,,,Chemicals,
506642,SADHNANIQ,T ,Q,10.54,10.54,10.54,10.54,10.54,11.09,6/24/2025 00:00:00,150,54895,578593.00,10.54,46849,100.00,6/25/2025 00:00:00,329411057,115618669.252202,89.51,10.54,1.00,,,Chemicals,
506655,SUDARSCHEM,A ,Q,1197.40,1226.00,1197.40,1220.70,1220.70,1197.35,6/24/2025 00:00:00,257,2695,3275596.00,1215.43,5989,50.35,6/25/2025 00:00:00,78572885,57703848.171115,1312.45,795.75,2.00,,,Chemicals,
506685,ULTRAMAR,B ,Q,514.90,514.90,505.10,508.90,508.90,507.25,6/24/2025 00:00:00,396,11654,5941370.00,509.81,15009,66.76,6/25/2025 00:00:00,29200000,17138910.800000,601.20,399.00,2.00,,,Chemicals,
506687,TRANSPEK,X ,Q,1687.00,1689.95,1636.00,1646.00,1646.00,1662.65,6/24/2025 00:00:00,105,1535,2547861.00,1659.84,3128,86.84,6/25/2025 00:00:00,5585569,2277359.363818,1896.00,1100.05,10.00,,,Chemicals,
506690,UNICHEMLAB,B ,Q,593.60,601.70,590.65,599.00,599.00,593.30,6/24/2025 00:00:00,368,4390,2620116.00,596.84,4046,86.58,6/25/2025 00:00:00,70405750,20220249.777000,949.85,510.80,2.00,,,Healthcare,
506734,MYSORPETRO,X ,Q,125.00,125.00,121.00,122.75,122.75,124.70,6/24/2025 00:00:00,52,2721,337296.00,123.96,1855,91.66,6/25/2025 00:00:00,6583488,1625193.264192,261.90,117.45,10.00,,,Chemicals,
506767,ALKYLAMINE,A ,Q,2199.00,2368.00,2178.05,2336.85,2336.85,2197.75,6/24/2025 00:00:00,4614,40414,93574780.00,2315.41,12422,34.52,6/25/2025 00:00:00,51136418,13810361.272842,2497.95,1509.20,2.00,,,Chemicals,
506808,TUTIALKA,B ,Q,79.00,81.22,79.00,80.58,80.58,80.01,6/24/2025 00:00:00,122,8754,704961.00,80.53,27584,88.05,6/25/2025 00:00:00,121835830,30458104.649190,112.00,72.00,10.00,,,Chemicals,
506820,ASTRAZEN,A ,Q,8807.35,8939.35,8773.25,8865.10,8865.10,8798.50,6/24/2025 00:00:00,754,3470,30729017.00,8855.62,4487,30.40,6/25/2025 00:00:00,25000000,6147825.000000,10653.05,6160.25,2.00,,,Healthcare,
506852,PRIMO,B ,Q,26.43,26.60,26.00,26.15,26.15,26.07,6/24/2025 00:00:00,899,43973,1160771.00,26.40,77460,56.84,6/25/2025 00:00:00,242343220,86360460.506320,45.71,20.40,2.00,,,Chemicals,
506854,TANFACIND,B ,Q,3499.00,3499.00,3451.05,3472.60,3472.60,3467.35,6/24/2025 00:00:00,591,3072,10669705.00,3473.21,18967,49.87,6/25/2025 00:00:00,9975000,4472740.125000,3970.00,1890.00,10.00,,,Chemicals,
506858,GUJPETR,X ,Q,61.50,64.77,61.50,64.20,64.20,62.00,6/24/2025 00:00:00,5,741,47632.00,64.28,835,100.00,6/25/2025 00:00:00,5969166,2862782.167770,86.70,52.06,10.00,,,Chemicals,
506863,SWADEIN,XT,Q,22.09,22.09,22.09,22.09,22.09,21.66,6/24/2025 00:00:00,9,2750,60747.00,22.09,15290,100.00,6/25/2025 00:00:00,10817950,7034382.805450,22.09,2.31,10.00,,,Capital Goods,
506879,GUJTHEM,B ,Q,332.60,345.90,330.90,343.70,343.70,331.75,6/24/2025 00:00:00,2297,46426,15815501.00,340.66,22948,75.31,6/25/2025 00:00:00,108965265,31745395.478775,530.00,192.35,1.00,,,Healthcare,
506906,SCBL,X ,Q,4.00,4.04,3.97,3.97,3.97,3.84,6/24/2025 00:00:00,48,41259,165289.00,4.01,16206,87.40,6/25/2025 00:00:00,10732272,8982267.727680,4.80,2.40,10.00,,,Services,
506919,MAKERSL,X ,Q,150.50,155.75,148.10,151.00,151.00,150.15,6/24/2025 00:00:00,32,1143,172962.00,151.32,1660,75.15,6/25/2025 00:00:00,5900376,2100876.077808,230.00,122.00,10.00,,,Healthcare,
506935,CONTCHM,X ,Q,67.10,69.98,67.01,69.97,69.97,70.50,6/24/2025 00:00:00,5,1565,104959.00,67.07,488,99.68,6/25/2025 00:00:00,2249000,864189.495000,119.99,64.65,10.00,,,Information Technology,
506943,JBCHEPHARM,A ,Q,1849.95,1849.95,1770.00,1794.90,1794.90,1798.80,6/24/2025 00:00:00,1311,10378,18670906.00,1799.09,5037,45.78,6/25/2025 00:00:00,156058924,80792641.308344,2029.00,1303.00,1.00,,,Healthcare,
506975,RAJSPTR,P ,Q,4.52,4.52,4.52,4.52,4.52,4.31,6/23/2025 00:00:00,2,200,904.00,4.52,21200,100.00,6/25/2025 00:00:00,16189270,6713123.644550,4.76,3.13,10.00,,,Textiles,
506979,APTPACK,X ,Q,65.99,69.28,62.70,67.08,67.08,65.99,6/24/2025 00:00:00,31,2543,171836.00,67.57,554,78.37,6/25/2025 00:00:00,5263467,1436026.438143,90.80,33.00,10.00,,,Capital Goods,
506981,BLUECHIPT,X ,Q,156.80,167.55,156.80,157.25,157.25,160.00,6/24/2025 00:00:00,27,1599,251595.00,157.35,1119,81.24,6/25/2025 00:00:00,1970500,628833.842000,225.85,125.60,10.00,,,Textiles,
507155,JAGAJITIND,X ,Q,158.40,170.40,153.00,166.05,166.05,154.95,6/24/2025 00:00:00,467,53257,8436546.00,158.41,18203,75.39,6/25/2025 00:00:00,44282528,5399855.746848,309.50,149.10,10.00,,,Fast Moving Consumer Goods,
507180,KESARENT,X ,Q,79.79,79.79,74.39,76.00,76.00,76.85,6/24/2025 00:00:00,26,992,75269.00,75.88,864,58.57,6/25/2025 00:00:00,10079682,2851814.189214,196.40,61.00,10.00,,,Fast Moving Consumer Goods,
507205,TI,A ,Q,354.60,359.50,351.00,354.95,354.95,350.90,6/24/2025 00:00:00,1595,70072,24825037.00,354.28,143400,43.61,6/25/2025 00:00:00,193633950,106574189.740500,457.30,205.00,10.00,,,Fast Moving Consumer Goods,
507265,EMERALL,XT,Q,200.05,204.05,197.00,204.05,204.05,200.05,6/24/2025 00:00:00,15,3800,755655.00,198.86,1510,100.00,6/25/2025 00:00:00,15018600,3939559.003200,321.75,116.00,5.00,,,Consumer Services,
507300,RAVALSUGAR,X ,Q,1011.80,1021.95,1003.05,1021.95,1021.95,1001.90,6/24/2025 00:00:00,26,100,101138.00,1011.38,124,98.00,6/25/2025 00:00:00,340000,154799.960000,2450.95,999.95,10.00,,,Fast Moving Consumer Goods,
507315,SAKHTISUG,B ,Q,24.87,25.45,24.87,25.08,25.08,24.69,6/24/2025 00:00:00,199,15927,401150.00,25.19,24668,78.02,6/25/2025 00:00:00,118849036,46816774.563048,44.95,19.10,10.00,,,Fast Moving Consumer Goods,
507410,WALCHANNAG,T ,Q,227.30,236.80,227.30,229.80,229.80,229.75,6/24/2025 00:00:00,110,7266,1691277.00,232.77,59240,100.00,6/25/2025 00:00:00,67459595,37268862.772890,438.00,142.95,2.00,,,Capital Goods,
507438,IFBAGRO,T ,Q,738.00,758.00,725.00,750.85,750.85,736.00,6/24/2025 00:00:00,17,266,196366.00,738.22,582,100.00,6/25/2025 00:00:00,9367111,2560228.145631,835.70,436.95,10.00,,,Fast Moving Consumer Goods,
507474,KFBL,X ,Q,62.37,63.94,61.02,61.72,61.72,61.65,6/24/2025 00:00:00,99,10922,676171.00,61.91,16576,75.23,6/25/2025 00:00:00,15000000,4250490.000000,133.40,53.00,10.00,,,Fast Moving Consumer Goods,
507486,CAPRO,X ,Q,42.21,42.21,42.21,42.21,42.21,42.21,6/24/2025 00:00:00,1,1,42.00,42.00,782,100.00,6/25/2025 00:00:00,4600000,2115250.200000,64.95,37.53,10.00,,,Chemicals,
507488,GMBREW,B ,Q,731.30,739.30,730.00,732.45,732.45,731.70,6/24/2025 00:00:00,127,923,677682.00,734.22,9826,39.76,6/25/2025 00:00:00,22846923,5622193.658763,1048.85,579.10,10.00,,,Fast Moving Consumer Goods,
507490,RANASUG,B ,Q,16.01,16.46,16.00,16.39,16.39,15.74,6/24/2025 00:00:00,322,39749,646594.00,16.27,52258,61.08,6/25/2025 00:00:00,153567820,116237940.043120,27.80,11.13,10.00,,,Fast Moving Consumer Goods,
507498,PICCASUG,X ,Q,52.75,53.99,52.51,52.97,52.97,53.05,6/24/2025 00:00:00,70,3673,195207.00,53.15,5153,81.24,6/25/2025 00:00:00,23254527,5818980.291210,85.06,46.00,10.00,,,Fast Moving Consumer Goods,
507514,SDBL,B ,Q,161.75,172.00,161.75,170.05,170.05,162.20,6/24/2025 00:00:00,5851,534258,90202894.00,168.84,233121,53.40,6/25/2025 00:00:00,193776313,118549247.872392,172.00,96.00,2.00,,,Fast Moving Consumer Goods,
507515,CJGEL,X ,Q,16.50,16.50,16.50,16.50,16.50,16.50,6/19/2025 00:00:00,1,1,16.00,16.00,190,100.00,6/25/2025 00:00:00,4813300,1859372.976700,29.70,14.01,10.00,,,Chemicals,
507526,ASALCBR,B ,Q,1080.00,1083.70,1061.20,1070.75,1070.75,1060.50,6/24/2025 00:00:00,479,6386,6842817.00,1071.53,4261,64.53,6/25/2025 00:00:00,18079200,6989635.670400,1496.30,648.80,10.00,,,Fast Moving Consumer Goods,
507552,FOODSIN,B ,Q,118.00,128.79,115.11,124.51,124.51,114.83,6/24/2025 00:00:00,3467,153111,18476226.00,120.67,73948,45.14,6/25/2025 00:00:00,73414624,53804183.051744,164.85,75.20,1.00,,,Fast Moving Consumer Goods,
507580,IVP,B ,Q,182.30,182.30,176.50,177.35,177.35,177.35,6/24/2025 00:00:00,110,4162,749016.00,179.97,2621,23.19,6/25/2025 00:00:00,10326263,2915847.535836,267.00,141.00,10.00,,,Chemicals,
507598,KLRFM,XT,Q,116.55,121.75,116.50,118.35,118.35,116.10,6/24/2025 00:00:00,26,1873,223203.00,119.17,2052,100.00,6/25/2025 00:00:00,9041476,2269003.609580,279.20,75.11,10.00,,,Fast Moving Consumer Goods,
507621,MLKFOOD,X ,Q,84.34,84.40,81.20,83.06,83.06,81.34,6/24/2025 00:00:00,82,4000,330349.00,82.59,4014,84.70,6/25/2025 00:00:00,24378180,10012094.147820,799.00,61.25,5.00,,,Fast Moving Consumer Goods,
507645,POLSON,X ,Q,12950.00,13255.00,12842.20,13047.55,13047.55,12828.35,6/24/2025 00:00:00,17,27,353071.00,13076.70,21,70.37,6/25/2025 00:00:00,133333,33354.316614,17970.00,11226.00,50.00,,,Chemicals,
507685,WIPRO,A ,Q,266.90,269.95,266.00,269.40,269.40,264.95,6/24/2025 00:00:00,3011,251284,67395497.00,268.20,300101,31.30,6/25/2025 00:00:00,10482155484,2837425150.119444,596.00,225.05,2.00,,,Information Technology,
507690,ORIBEVER,X ,Q,237.50,244.65,237.10,238.50,238.50,237.10,6/24/2025 00:00:00,50,2463,594042.00,241.19,1413,75.64,6/25/2025 00:00:00,2161500,768482.418000,437.40,211.00,10.00,,,Fast Moving Consumer Goods,
507717,DHANUKA,B ,Q,1678.05,1706.30,1673.35,1694.45,1694.45,1676.75,6/24/2025 00:00:00,110,638,1079840.00,1692.54,1616,58.93,6/25/2025 00:00:00,45078324,13213358.330880,1926.40,1091.60,2.00,,,Chemicals,
507747,TTKHLTCARE,B ,Q,1264.35,1264.35,1260.30,1260.30,1260.30,1286.70,6/24/2025 00:00:00,3,10,12639.00,1263.90,302,100.00,6/25/2025 00:00:00,14130333,3411783.033183,1923.00,991.00,10.00,,,Diversified,
507753,TGVSL,B ,Q,97.00,99.80,97.00,98.60,98.60,97.30,6/24/2025 00:00:00,665,100218,9871688.00,98.50,88229,51.90,6/25/2025 00:00:00,107089800,38756655.338400,120.90,86.50,10.00,,,Chemicals,
507759,LIMECHM,X ,Q,16.25,17.47,16.25,17.40,17.40,16.36,6/24/2025 00:00:00,17,1055,17558.00,16.64,1065,95.26,6/25/2025 00:00:00,6504728,4538739.009280,39.41,13.50,10.00,,,Chemicals,
507779,KANPRPLA,T ,Q,214.80,214.80,204.25,206.45,206.45,214.95,6/24/2025 00:00:00,46,961,199618.00,207.72,1790,100.00,6/25/2025 00:00:00,22474758,4558015.770948,249.45,102.00,10.00,,,Capital Goods,
507785,TAINWALCHM,B ,Q,226.00,230.00,220.55,222.90,222.90,228.95,6/24/2025 00:00:00,51,460,103733.00,225.51,581,74.78,6/25/2025 00:00:00,9363863,2762292.765685,338.00,179.00,10.00,,,Capital Goods,
507789,JAGSNPHARM,B ,Q,218.40,224.40,218.00,221.30,221.30,216.60,6/24/2025 00:00:00,408,6744,1491705.00,221.19,8849,49.08,6/25/2025 00:00:00,66526480,18298507.482880,820.05,194.00,2.00,,,Healthcare,
507794,KHAICHEM,T ,Q,84.67,85.00,82.46,84.21,84.21,84.67,6/24/2025 00:00:00,41,3746,315721.00,84.28,14408,100.00,6/25/2025 00:00:00,96989200,23342875.710000,99.70,44.37,1.00,,,Chemicals,
507813,NOL,X ,Q,119.75,121.95,115.10,116.20,116.20,119.75,6/24/2025 00:00:00,77,6958,825562.00,118.65,1477,74.27,6/25/2025 00:00:00,5042385,1424019.947850,165.00,94.95,10.00,,,Chemicals,
507815,GILLETTE,A ,Q,10339.95,10529.80,10281.95,10438.30,10438.30,10255.15,6/24/2025 00:00:00,156,399,4163937.00,10435.93,1428,57.89,6/25/2025 00:00:00,32585217,8112578.550405,10772.80,7169.00,10.00,,,Fast Moving Consumer Goods,
507817,WIREFABR,X ,Q,193.85,193.85,185.30,185.40,185.40,185.25,6/24/2025 00:00:00,6,224,42460.00,189.55,208,100.00,6/25/2025 00:00:00,3056250,664315.668750,271.70,152.60,10.00,,,Textiles,
507828,ANSALHSG,X ,Q,12.26,12.32,11.90,12.03,12.03,11.96,6/24/2025 00:00:00,121,25270,305705.00,12.10,103539,69.54,6/25/2025 00:00:00,69635828,50693698.974924,26.82,8.89,10.00,,,Realty,
507833,COMPUPN,X ,Q,5.77,6.00,5.66,5.90,5.90,5.88,6/24/2025 00:00:00,86,18938,110524.00,5.84,31815,96.91,6/25/2025 00:00:00,30001300,29453536.264600,11.63,4.24,10.00,,,Information Technology,
507836,MCCHRLS-B,X ,Q,617.00,617.00,617.00,617.00,617.00,606.00,6/24/2025 00:00:00,1,1,617.00,617.00,280,100.00,6/25/2025 00:00:00,13100452,3041571.242196,674.00,435.00,10.00,,,Consumer Services,
507852,ADDIND,XT,Q,97.70,97.70,97.70,97.70,97.70,99.69,6/24/2025 00:00:00,39,5221,510091.00,97.70,4607,100.00,6/25/2025 00:00:00,10796574,2778401.149734,114.77,36.35,5.00,,,Textiles,
507864,PIONRINV,X ,Q,59.55,62.00,58.10,59.55,59.55,59.84,6/24/2025 00:00:00,28,1324,79991.00,60.42,1301,75.00,6/25/2025 00:00:00,12296908,4111335.923812,107.80,45.70,10.00,,,Financial Services,
507872,ASHNOOR,X ,Q,48.85,53.63,48.85,52.94,52.94,49.84,6/24/2025 00:00:00,88,21573,1109607.00,51.43,5288,64.79,6/25/2025 00:00:00,15932311,4512779.293817,84.11,39.02,10.00,,,Textiles,
507878,UNITECH,Z ,Q,9.15,9.15,8.61,9.15,9.15,8.72,6/24/2025 00:00:00,2656,7271640,66216439.00,9.11,3666609,100.00,6/25/2025 00:00:00,2614634492,2474155410.013824,13.21,5.47,2.00,,,Realty,
507880,VIPIND,A ,Q,431.05,436.50,419.05,421.05,421.05,435.90,6/24/2025 00:00:00,1301,29184,12490033.00,427.98,61206,46.00,6/25/2025 00:00:00,142019704,66345072.802416,589.95,248.55,2.00,,,Consumer Durables,
507910,FIBERWEB,B ,Q,50.25,52.23,48.69,49.19,49.19,50.61,6/24/2025 00:00:00,718,45817,2294947.00,50.09,41070,69.88,6/25/2025 00:00:00,28791710,15411540.153670,66.24,34.00,10.00,,,Textiles,
507912,LKPFIN,XT,Q,514.90,519.50,507.90,519.50,519.50,494.80,6/24/2025 00:00:00,216,35924,18652071.00,519.21,15812,100.00,6/25/2025 00:00:00,12568623,11224722.985725,519.50,147.00,10.00,,,Financial Services,
507917,EASTBUILD,XT,Q,67.94,67.94,67.61,67.94,67.94,64.71,6/24/2025 00:00:00,34,968,65730.00,67.90,467,100.00,6/25/2025 00:00:00,1876800,767526.744000,280.15,33.07,10.00,,,Realty,
507938,MNPLFIN,P ,Q,19.99,19.99,19.99,19.99,19.99,19.04,6/20/2025 00:00:00,1,100,1999.00,19.99,100,100.00,6/25/2025 00:00:00,8380961,5507129.473100,21.73,5.00,10.00,,,Financial Services,
507944,BAJAJST,B ,Q,686.00,691.80,670.00,682.10,682.10,689.70,6/24/2025 00:00:00,861,20295,13837826.00,681.83,16191,60.57,6/25/2025 00:00:00,20800000,10134550.400000,3724.00,554.45,5.00,,,Capital Goods,
507946,KIDUJA,XT,Q,19.93,19.93,19.93,19.93,19.93,19.55,6/24/2025 00:00:00,8,583,11619.00,19.93,1750,100.00,6/25/2025 00:00:00,24000000,5995008.000000,515.05,15.50,1.00,,,Financial Services,
507948,KEYCORP,XT,Q,139.00,139.00,130.05,131.70,131.70,132.65,6/24/2025 00:00:00,41,1478,198346.00,134.20,1368,100.00,6/25/2025 00:00:00,6000000,1855344.000000,354.50,120.50,10.00,,,Financial Services,
507960,GUJHOTE,X ,Q,274.80,281.70,270.50,271.00,271.00,270.40,6/24/2025 00:00:00,31,394,107696.00,273.34,291,89.09,6/25/2025 00:00:00,3787515,1549809.475335,375.00,200.00,10.00,,,Consumer Services,
507966,RASRESOR,X ,Q,47.98,47.98,42.00,43.00,43.00,43.70,6/24/2025 00:00:00,16,720,30943.00,42.98,736,94.17,6/25/2025 00:00:00,3969743,921583.776936,61.74,37.01,10.00,,,Consumer Services,
507970,PARMCOS-B,X ,Q,39.95,39.95,37.00,38.80,38.80,37.81,6/24/2025 00:00:00,14,162,6124.00,37.80,306,64.81,6/25/2025 00:00:00,4855000,1009203.995000,66.00,34.00,10.00,,,Fast Moving Consumer Goods,
507981,JINDHOT,X ,Q,90.40,97.99,88.50,93.97,93.97,90.40,6/24/2025 00:00:00,76,12509,1155624.00,92.38,2591,95.22,6/25/2025 00:00:00,7000000,1831382.000000,141.35,81.00,10.00,,,Consumer Services,
507984,SERIND,XT,Q,114.44,114.44,114.44,114.44,114.44,112.20,6/24/2025 00:00:00,1,1,114.00,114.00,573,100.00,6/25/2025 00:00:00,989590,442174.541340,114.44,27.30,10.00,,,Services,
507998,SIMMOND,X ,Q,132.15,132.15,127.00,127.75,127.75,128.70,6/24/2025 00:00:00,81,6510,839429.00,128.94,6270,94.85,6/25/2025 00:00:00,11200000,4127468.800000,182.00,83.98,2.00,,,Automobile and Auto Components,
508136,BNALTD,X ,Q,438.00,444.20,438.00,440.05,440.05,444.55,6/24/2025 00:00:00,4,110,48302.00,439.11,326,45.45,6/25/2025 00:00:00,3100000,1207933.600000,688.90,415.00,10.00,,,Fast Moving Consumer Goods,
508486,HAWKINCOOK,B ,Q,8006.35,8100.00,7950.00,8068.80,8068.80,8074.30,6/24/2025 00:00:00,482,930,7446941.00,8007.46,1504,65.27,6/25/2025 00:00:00,5287815,2275071.828120,9200.00,7099.95,10.00,,,Consumer Durables,
508494,WARRENTEA,X ,Q,56.25,57.40,52.26,56.68,56.68,53.36,6/24/2025 00:00:00,88,6451,355884.00,55.17,99022,83.77,6/25/2025 00:00:00,11950804,3140802.750044,86.00,39.70,10.00,,,Fast Moving Consumer Goods,
508571,COCHMAL,X ,Q,184.00,184.00,165.05,173.70,173.70,180.00,6/24/2025 00:00:00,27,791,137780.00,174.18,363,50.95,6/25/2025 00:00:00,1771908,660448.584564,245.85,130.20,10.00,,,Automobile and Auto Components,
508664,BESTEAST,X ,Q,14.77,15.90,14.20,15.43,15.43,14.70,6/24/2025 00:00:00,55,4863,74226.00,15.26,6386,88.73,6/25/2025 00:00:00,16850000,4212500.000000,19.80,11.51,1.00,,,Consumer Services,
508670,NEAGI,X ,Q,3755.15,3755.15,3662.00,3670.05,3670.05,3655.05,6/24/2025 00:00:00,13,33,121776.00,3690.18,34,87.88,6/25/2025 00:00:00,622062,123785.983566,5390.00,3116.00,10.00,,,Fast Moving Consumer Goods,
508807,ISTLTD,B ,Q,920.00,945.20,900.00,940.80,940.80,939.95,6/24/2025 00:00:00,138,1060,984168.00,928.46,2482,55.00,6/25/2025 00:00:00,11664112,2918034.227264,1128.20,673.00,5.00,,,Automobile and Auto Components,
508814,COSMOFIRST,B ,Q,1166.05,1209.00,1153.90,1157.75,1157.75,1201.60,6/24/2025 00:00:00,706,9502,11156190.00,1174.09,16866,57.32,6/25/2025 00:00:00,26249727,14504024.156580,1306.85,532.95,10.00,,,Capital Goods,
508869,APOLLOHOSP,A ,Q,7006.00,7055.80,6998.25,7039.60,7039.60,7004.00,6/24/2025 00:00:00,2030,14078,98860409.00,7022.33,7531,85.64,6/25/2025 00:00:00,143784657,100749334.021272,7545.10,6002.15,5.00,,,Healthcare,
508875,NITINCAST,X ,Q,605.05,622.80,602.00,605.00,605.00,604.40,6/24/2025 00:00:00,48,442,268938.00,608.46,329,73.76,6/25/2025 00:00:00,5141330,1394441.805260,885.00,470.50,5.00,,,Capital Goods,
508905,NEXOME,XT,Q,93.99,93.99,91.00,92.25,92.25,94.19,6/24/2025 00:00:00,27,1393,127015.00,91.18,1036,100.00,6/25/2025 00:00:00,5877000,2388659.634000,110.93,45.79,10.00,,,Financial Services,
508906,EVERESTIND,T ,Q,537.70,537.70,527.55,527.55,527.55,527.50,6/24/2025 00:00:00,10,813,431173.00,530.35,4358,100.00,6/25/2025 00:00:00,15819880,7806161.587200,1260.00,421.20,10.00,,,Construction Materials,
508918,IRONWOOD,X ,Q,44.50,48.93,43.10,48.12,48.12,43.14,6/24/2025 00:00:00,159,32636,1514049.00,46.39,21114,80.25,6/25/2025 00:00:00,15068956,10416988.455328,48.93,22.80,10.00,,,Consumer Services,
508922,MSRINDIA,XT,Q,2.91,2.91,2.91,2.91,2.91,2.96,6/24/2025 00:00:00,105,37327,108621.00,2.91,42469,100.00,6/25/2025 00:00:00,62880000,20379282.240000,9.70,2.81,5.00,,,Capital Goods,
508933,AYMSYNTEX,B ,Q,254.75,255.00,246.90,247.00,247.00,253.00,6/24/2025 00:00:00,48,646,163449.00,253.02,5064,78.17,6/25/2025 00:00:00,58581091,13418057.474641,323.90,94.30,10.00,,,Textiles,
508941,PANCARBON,X ,Q,533.15,538.85,533.00,533.15,533.15,532.85,6/24/2025 00:00:00,96,1077,575750.00,534.59,5650,86.91,6/25/2025 00:00:00,4800000,1725792.000000,739.00,450.00,10.00,,,Capital Goods,
508954,FINKURVE,B ,Q,122.50,122.55,118.00,120.80,120.80,120.80,6/24/2025 00:00:00,167,26199,3153560.00,120.37,23293,42.36,6/25/2025 00:00:00,126908606,48138464.793496,153.60,55.60,1.00,,,Financial Services,
508956,HBLEAS,X ,Q,14.20,14.98,14.20,14.86,14.86,14.20,6/24/2025 00:00:00,43,5546,82207.00,14.82,3597,82.19,6/25/2025 00:00:00,12862731,6725729.098935,29.95,11.63,10.00,,,Financial Services,
508963,TRUSTWAVE,XT,Q,27.03,27.03,27.03,27.03,27.03,27.58,6/24/2025 00:00:00,3,118,3189.00,27.03,1633,100.00,6/25/2025 00:00:00,6537600,3419792.409600,43.04,15.19,10.00,,,Financial Services,
508969,SULABEN,X ,Q,3.56,3.63,3.47,3.60,3.60,3.56,6/24/2025 00:00:00,82,19145,68137.00,3.56,31173,77.02,6/25/2025 00:00:00,100475000,74738831.125000,6.90,3.00,1.00,,,Financial Services,
